Time,Direction,Location_id,Count,Hour,Day
2013-06-18 20:00:00,N,SIBL_ENT1,425,20,2013-06-18
2013-06-18 21:00:00,N,SIBL_ENT1,392,21,2013-06-18
2013-06-18 22:00:00,N,SIBL_ENT1,390,22,2013-06-18
2013-06-18 23:00:00,N,SIBL_ENT1,270,23,2013-06-18
2013-06-18 01:00:00,N,SAG_L1,149,1,2013-06-18
2013-06-18 02:00:00,N,SAG_L1,75,2,2013-06-18
2013-06-18 03:00:00,N,SAG_L1,75,3,2013-06-18
2013-06-18 04:00:00,N,SAG_L1,118,4,2013-06-18
2013-06-18 05:00:00,N,SAG_L1,338,5,2013-06-18
2013-06-18 06:00:00,N,SAG_L1,1839,6,2013-06-18
2013-06-18 07:00:00,N,SAG_L1,2198,7,2013-06-18
2013-06-18 08:00:00,N,SAG_L1,1956,8,2013-06-18
2013-06-18 09:00:00,N,SAG_L1,1569,9,2013-06-18
2013-06-18 10:00:00,N,SAG_L1,1338,10,2013-06-18
2013-06-18 11:00:00,N,SAG_L1,1086,11,2013-06-18
2013-06-18 12:00:00,N,SAG_L1,950,12,2013-06-18
2013-06-18 13:00:00,N,SAG_L1,941,13,2013-06-18
2013-06-18 14:00:00,N,SAG_L1,955,14,2013-06-18
2013-06-18 15:00:00,N,SAG_L1,1061,15,2013-06-18
2013-06-18 16:00:00,N,SAG_L1,1125,16,2013-06-18
2013-06-18 17:00:00,N,SAG_L1,1175,17,2013-06-18
2013-06-18 18:00:00,N,SAG_L1,1273,18,2013-06-18
2013-06-18 19:00:00,N,SAG_L1,1077,19,2013-06-18
2013-06-18 20:00:00,N,SAG_L1,822,20,2013-06-18
2013-06-18 21:00:00,N,SAG_L1,664,21,2013-06-18
2013-06-18 22:00:00,N,SAG_L1,650,22,2013-06-18
2013-06-18 23:00:00,N,SAG_L1,459,23,2013-06-18
2013-06-18 01:00:00,N,SAG_L2,263,1,2013-06-18
2013-06-18 02:00:00,N,SAG_L2,184,2,2013-06-18
2013-06-18 03:00:00,N,SAG_L2,176,3,2013-06-18
2013-06-18 04:00:00,N,SAG_L2,223,4,2013-06-18
2013-06-18 05:00:00,N,SAG_L2,461,5,2013-06-18
2013-06-18 06:00:00,N,SAG_L2,1284,6,2013-06-18
2013-06-18 07:00:00,N,SAG_L2,1793,7,2013-06-18
2013-06-18 08:00:00,N,SAG_L2,1652,8,2013-06-18
2013-06-18 09:00:00,N,SAG_L2,1350,9,2013-06-18
2013-06-18 10:00:00,N,SAG_L2,1165,10,2013-06-18
2013-06-18 11:00:00,N,SAG_L2,1047,11,2013-06-18
2013-06-18 12:00:00,N,SAG_L2,958,12,2013-06-18
2013-06-18 13:00:00,N,SAG_L2,931,13,2013-06-18
2013-06-18 14:00:00,N,SAG_L2,954,14,2013-06-18
2013-06-18 15:00:00,N,SAG_L2,1000,15,2013-06-18
2013-06-18 16:00:00,N,SAG_L2,1093,16,2013-06-18
2013-06-18 17:00:00,N,SAG_L2,1124,17,2013-06-18
2013-06-18 18:00:00,N,SAG_L2,1191,18,2013-06-18
2013-06-18 19:00:00,N,SAG_L2,1061,19,2013-06-18
2013-06-18 20:00:00,N,SAG_L2,933,20,2013-06-18
2013-06-18 21:00:00,N,SAG_L2,758,21,2013-06-18
2013-06-18 22:00:00,N,SAG_L2,732,22,2013-06-18
2013-06-18 23:00:00,N,SAG_L2,537,23,2013-06-18
2013-06-18 01:00:00,N,SAG_L3,194,1,2013-06-18
2013-06-18 02:00:00,N,SAG_L3,123,2,2013-06-18
2013-06-18 03:00:00,N,SAG_L3,122,3,2013-06-18
2013-06-18 04:00:00,N,SAG_L3,126,4,2013-06-18
2013-06-18 05:00:00,N,SAG_L3,264,5,2013-06-18
2013-06-18 06:00:00,N,SAG_L3,809,6,2013-06-18
2013-06-18 07:00:00,N,SAG_L3,1624,7,2013-06-18
2013-06-18 08:00:00,N,SAG_L3,1354,8,2013-06-18
2013-06-18 09:00:00,N,SAG_L3,983,9,2013-06-18
2013-06-18 10:00:00,N,SAG_L3,790,10,2013-06-18
2013-06-18 11:00:00,N,SAG_L3,735,11,2013-06-18
2013-06-18 12:00:00,N,SAG_L3,710,12,2013-06-18
2013-06-18 13:00:00,N,SAG_L3,732,13,2013-06-18
2013-06-18 14:00:00,N,SAG_L3,767,14,2013-06-18
2013-06-18 15:00:00,N,SAG_L3,790,15,2013-06-18
2013-06-18 16:00:00,N,SAG_L3,829,16,2013-06-18
2013-06-18 17:00:00,N,SAG_L3,952,17,2013-06-18
2013-06-18 18:00:00,N,SAG_L3,923,18,2013-06-18
2013-06-18 19:00:00,N,SAG_L3,838,19,2013-06-18
2013-06-18 20:00:00,N,SAG_L3,703,20,2013-06-18
2013-06-18 21:00:00,N,SAG_L3,581,21,2013-06-18
2013-06-18 22:00:00,N,SAG_L3,562,22,2013-06-18
2013-06-18 23:00:00,N,SAG_L3,411,23,2013-06-18
2013-06-18 01:00:00,N,127_EXIT1,89,1,2013-06-18
2013-06-18 02:00:00,N,127_EXIT1,52,2,2013-06-18
2013-06-18 03:00:00,N,127_EXIT1,38,3,2013-06-18
2013-06-18 04:00:00,N,127_EXIT1,28,4,2013-06-18
2013-06-18 05:00:00,N,127_EXIT1,65,5,2013-06-18
2013-06-18 06:00:00,N,127_EXIT1,238,6,2013-06-18
2013-06-18 07:00:00,N,127_EXIT1,621,7,2013-06-18
2013-06-18 08:00:00,N,127_EXIT1,566,8,2013-06-18
2013-06-18 09:00:00,N,127_EXIT1,346,9,2013-06-18
2013-06-18 10:00:00,N,127_EXIT1,291,10,2013-06-18
2013-06-18 11:00:00,N,127_EXIT1,273,11,2013-06-18
2013-06-18 12:00:00,N,127_EXIT1,286,12,2013-06-18
2013-06-18 13:00:00,N,127_EXIT1,316,13,2013-06-18
2013-06-18 14:00:00,N,127_EXIT1,327,14,2013-06-18
2013-06-18 15:00:00,N,127_EXIT1,346,15,2013-06-18
2013-06-18 16:00:00,N,127_EXIT1,390,16,2013-06-18
2013-06-18 17:00:00,N,127_EXIT1,461,17,2013-06-18
2013-06-18 18:00:00,N,127_EXIT1,430,18,2013-06-18
2013-06-18 19:00:00,N,127_EXIT1,344,19,2013-06-18
2013-06-18 20:00:00,N,127_EXIT1,317,20,2013-06-18
2013-06-18 21:00:00,N,127_EXIT1,274,21,2013-06-18
2013-06-18 22:00:00,N,127_EXIT1,254,22,2013-06-18
2013-06-18 23:00:00,N,127_EXIT1,194,23,2013-06-18
2013-06-18 01:00:00,N,127_ENT1,191,1,2013-06-18
2013-06-18 02:00:00,N,127_ENT1,118,2,2013-06-18
2013-06-18 03:00:00,N,127_ENT1,92,3,2013-06-18
2013-06-18 04:00:00,N,127_ENT1,114,4,2013-06-18
2013-06-18 05:00:00,N,127_ENT1,263,5,2013-06-18
2013-06-18 06:00:00,N,127_ENT1,651,6,2013-06-18
2013-06-18 07:00:00,N,127_ENT1,816,7,2013-06-18
2013-06-18 08:00:00,N,127_ENT1,691,8,2013-06-18
2013-06-18 09:00:00,N,127_ENT1,715,9,2013-06-18
2013-06-18 10:00:00,N,127_ENT1,796,10,2013-06-18
2013-06-18 11:00:00,N,127_ENT1,661,11,2013-06-18
2013-06-18 12:00:00,N,127_ENT1,768,12,2013-06-18
2013-06-18 13:00:00,N,127_ENT1,783,13,2013-06-18
2013-06-18 14:00:00,N,127_ENT1,800,14,2013-06-18
2013-06-18 15:00:00,N,127_ENT1,789,15,2013-06-18
2013-06-18 16:00:00,N,127_ENT1,824,16,2013-06-18
2013-06-18 17:00:00,N,127_ENT1,821,17,2013-06-18
2013-06-18 18:00:00,N,127_ENT1,876,18,2013-06-18
2013-06-18 19:00:00,N,127_ENT1,799,19,2013-06-18
2013-06-18 20:00:00,N,127_ENT1,662,20,2013-06-18
2013-06-18 21:00:00,N,127_ENT1,536,21,2013-06-18
2013-06-18 22:00:00,N,127_ENT1,539,22,2013-06-18
2013-06-18 23:00:00,N,127_ENT1,357,23,2013-06-18
2013-06-18 01:00:00,N,119_EXIT1,62,1,2013-06-18
2013-06-18 02:00:00,N,119_EXIT1,27,2,2013-06-18
2013-06-18 03:00:00,N,119_EXIT1,20,3,2013-06-18
2013-06-18 04:00:00,N,119_EXIT1,21,4,2013-06-18
2013-06-18 05:00:00,N,119_EXIT1,33,5,2013-06-18
2013-06-18 06:00:00,N,119_EXIT1,126,6,2013-06-18
2013-06-18 07:00:00,N,119_EXIT1,292,7,2013-06-18
2013-06-18 08:00:00,N,119_EXIT1,603,8,2013-06-18
2013-06-18 09:00:00,N,119_EXIT1,359,9,2013-06-18
2013-06-18 10:00:00,N,119_EXIT1,299,10,2013-06-18
2013-06-18 11:00:00,N,119_EXIT1,256,11,2013-06-18
2013-06-18 12:00:00,N,119_EXIT1,262,12,2013-06-18
2013-06-18 13:00:00,N,119_EXIT1,239,13,2013-06-18
2013-06-18 14:00:00,N,119_EXIT1,259,14,2013-06-18
2013-06-18 15:00:00,N,119_EXIT1,304,15,2013-06-18
2013-06-18 16:00:00,N,119_EXIT1,357,16,2013-06-18
2013-06-18 17:00:00,N,119_EXIT1,345,17,2013-06-18
2013-06-18 18:00:00,N,119_EXIT1,369,18,2013-06-18
2013-06-18 19:00:00,N,119_EXIT1,314,19,2013-06-18
2013-06-18 20:00:00,N,119_EXIT1,285,20,2013-06-18
2013-06-18 21:00:00,N,119_EXIT1,226,21,2013-06-18
2013-06-18 22:00:00,N,119_EXIT1,245,22,2013-06-18
2013-06-18 23:00:00,N,119_EXIT1,112,23,2013-06-18
2013-06-18 01:00:00,N,119_ENT1,87,1,2013-06-18
2013-06-18 02:00:00,N,119_ENT1,62,2,2013-06-18
2013-06-18 03:00:00,N,119_ENT1,40,3,2013-06-18
2013-06-18 04:00:00,N,119_ENT1,48,4,2013-06-18
2013-06-18 05:00:00,N,119_ENT1,111,5,2013-06-18
2013-06-18 06:00:00,N,119_ENT1,389,6,2013-06-18
2013-06-18 07:00:00,N,119_ENT1,506,7,2013-06-18
2013-06-18 08:00:00,N,119_ENT1,461,8,2013-06-18
2013-06-18 09:00:00,N,119_ENT1,476,9,2013-06-18
2013-06-18 10:00:00,N,119_ENT1,475,10,2013-06-18
2013-06-18 11:00:00,N,119_ENT1,402,11,2013-06-18
2013-06-18 12:00:00,N,119_ENT1,409,12,2013-06-18
2013-06-18 13:00:00,N,119_ENT1,526,13,2013-06-18
2013-06-18 14:00:00,N,119_ENT1,503,14,2013-06-18
2013-06-18 15:00:00,N,119_ENT1,533,15,2013-06-18
2013-06-18 16:00:00,N,119_ENT1,545,16,2013-06-18
2013-06-18 17:00:00,N,119_ENT1,517,17,2013-06-18
2013-06-18 18:00:00,N,119_ENT1,550,18,2013-06-18
2013-06-18 19:00:00,N,119_ENT1,544,19,2013-06-18
2013-06-18 20:00:00,N,119_ENT1,477,20,2013-06-18
2013-06-18 21:00:00,N,119_ENT1,391,21,2013-06-18
2013-06-18 22:00:00,N,119_ENT1,336,22,2013-06-18
2013-06-18 23:00:00,N,119_ENT1,279,23,2013-06-18
2013-06-18 01:00:00,N,111_EXIT1,71,1,2013-06-18
2013-06-18 02:00:00,N,111_EXIT1,41,2,2013-06-18
2013-06-18 03:00:00,N,111_EXIT1,38,3,2013-06-18
2013-06-18 04:00:00,N,111_EXIT1,33,4,2013-06-18
2013-06-18 05:00:00,N,111_EXIT1,58,5,2013-06-18
2013-06-18 06:00:00,N,111_EXIT1,131,6,2013-06-18
2013-06-18 07:00:00,N,111_EXIT1,371,7,2013-06-18
2013-06-18 08:00:00,N,111_EXIT1,697,8,2013-06-18
2013-06-18 09:00:00,N,111_EXIT1,565,9,2013-06-18
2013-06-18 10:00:00,N,111_EXIT1,431,10,2013-06-18
2013-06-18 11:00:00,N,111_EXIT1,371,11,2013-06-18
2013-06-18 12:00:00,N,111_EXIT1,424,12,2013-06-18
2013-06-18 13:00:00,N,111_EXIT1,385,13,2013-06-18
2013-06-18 14:00:00,N,111_EXIT1,372,14,2013-06-18
2013-06-18 15:00:00,N,111_EXIT1,450,15,2013-06-18
2013-06-18 16:00:00,N,111_EXIT1,432,16,2013-06-18
2013-06-18 17:00:00,N,111_EXIT1,536,17,2013-06-18
2013-06-18 18:00:00,N,111_EXIT1,559,18,2013-06-18
2013-06-18 19:00:00,N,111_EXIT1,513,19,2013-06-18
2013-06-18 20:00:00,N,111_EXIT1,417,20,2013-06-18
2013-06-18 21:00:00,N,111_EXIT1,328,21,2013-06-18
2013-06-18 22:00:00,N,111_EXIT1,295,22,2013-06-18
2013-06-18 23:00:00,N,111_EXIT1,197,23,2013-06-18
2013-06-18 01:00:00,N,N111_L1,151,1,2013-06-18
2013-06-18 02:00:00,N,N111_L1,76,2,2013-06-18
2013-06-18 03:00:00,N,N111_L1,76,3,2013-06-18
2013-06-18 04:00:00,N,N111_L1,95,4,2013-06-18
2013-06-18 05:00:00,N,N111_L1,351,5,2013-06-18
2013-06-18 06:00:00,N,N111_L1,1963,6,2013-06-18
2013-06-18 07:00:00,N,N111_L1,2086,7,2013-06-18
2013-06-18 08:00:00,N,N111_L1,1579,8,2013-06-18
2013-06-18 09:00:00,N,N111_L1,1568,9,2013-06-18
2013-06-18 10:00:00,N,N111_L1,1387,10,2013-06-18
2013-06-18 11:00:00,N,N111_L1,1095,11,2013-06-18
2013-06-18 12:00:00,N,N111_L1,998,12,2013-06-18
2013-06-18 13:00:00,N,N111_L1,1062,13,2013-06-18
2013-06-18 14:00:00,N,N111_L1,1052,14,2013-06-18
2013-06-18 15:00:00,N,N111_L1,1140,15,2013-06-18
2013-06-18 16:00:00,N,N111_L1,1167,16,2013-06-18
2013-06-18 17:00:00,N,N111_L1,1230,17,2013-06-18
2013-06-18 18:00:00,N,N111_L1,1281,18,2013-06-18
2013-06-18 19:00:00,N,N111_L1,1140,19,2013-06-18
2013-06-18 20:00:00,N,N111_L1,857,20,2013-06-18
2013-06-18 21:00:00,N,N111_L1,617,21,2013-06-18
2013-06-18 22:00:00,N,N111_L1,569,22,2013-06-18
2013-06-18 23:00:00,N,N111_L1,465,23,2013-06-18
2013-06-18 01:00:00,N,N111_L2,281,1,2013-06-18
2013-06-18 02:00:00,N,N111_L2,219,2,2013-06-18
2013-06-18 03:00:00,N,N111_L2,199,3,2013-06-18
2013-06-18 04:00:00,N,N111_L2,240,4,2013-06-18
2013-06-18 05:00:00,N,N111_L2,525,5,2013-06-18
2013-06-18 06:00:00,N,N111_L2,1498,6,2013-06-18
2013-06-18 07:00:00,N,N111_L2,1827,7,2013-06-18
2013-06-18 08:00:00,N,N111_L2,1429,8,2013-06-18
2013-06-18 09:00:00,N,N111_L2,1407,9,2013-06-18
2013-06-18 10:00:00,N,N111_L2,1308,10,2013-06-18
2013-06-18 11:00:00,N,N111_L2,1178,11,2013-06-18
2013-06-18 12:00:00,N,N111_L2,1089,12,2013-06-18
2013-06-18 13:00:00,N,N111_L2,1141,13,2013-06-18
2013-06-18 14:00:00,N,N111_L2,1155,14,2013-06-18
2013-06-18 15:00:00,N,N111_L2,1161,15,2013-06-18
2013-06-18 16:00:00,N,N111_L2,1183,16,2013-06-18
2013-06-18 17:00:00,N,N111_L2,1198,17,2013-06-18
2013-06-18 18:00:00,N,N111_L2,1296,18,2013-06-18
2013-06-18 19:00:00,N,N111_L2,1173,19,2013-06-18
2013-06-18 20:00:00,N,N111_L2,995,20,2013-06-18
2013-06-18 21:00:00,N,N111_L2,866,21,2013-06-18
2013-06-18 22:00:00,N,N111_L2,885,22,2013-06-18
2013-06-18 23:00:00,N,N111_L2,701,23,2013-06-18
2013-06-18 01:00:00,N,N111_L3,218,1,2013-06-18
2013-06-18 02:00:00,N,N111_L3,143,2,2013-06-18
2013-06-18 03:00:00,N,N111_L3,133,3,2013-06-18
2013-06-18 04:00:00,N,N111_L3,198,4,2013-06-18
2013-06-18 05:00:00,N,N111_L3,333,5,2013-06-18
2013-06-18 06:00:00,N,N111_L3,839,6,2013-06-18
2013-06-18 07:00:00,N,N111_L3,1482,7,2013-06-18
2013-06-18 08:00:00,N,N111_L3,1218,8,2013-06-18
2013-06-18 09:00:00,N,N111_L3,1032,9,2013-06-18
2013-06-18 10:00:00,N,N111_L3,840,10,2013-06-18
2013-06-18 11:00:00,N,N111_L3,753,11,2013-06-18
2013-06-18 12:00:00,N,N111_L3,697,12,2013-06-18
2013-06-18 13:00:00,N,N111_L3,760,13,2013-06-18
2013-06-18 14:00:00,N,N111_L3,774,14,2013-06-18
2013-06-18 15:00:00,N,N111_L3,733,15,2013-06-18
2013-06-18 16:00:00,N,N111_L3,831,16,2013-06-18
2013-06-18 17:00:00,N,N111_L3,818,17,2013-06-18
2013-06-18 18:00:00,N,N111_L3,871,18,2013-06-18
2013-06-18 19:00:00,N,N111_L3,839,19,2013-06-18
2013-06-18 20:00:00,N,N111_L3,698,20,2013-06-18
2013-06-18 21:00:00,N,N111_L3,579,21,2013-06-18
2013-06-18 22:00:00,N,N111_L3,632,22,2013-06-18
2013-06-18 23:00:00,N,N111_L3,422,23,2013-06-18
2013-06-18 01:00:00,N,111_ENT1,113,1,2013-06-18
2013-06-18 02:00:00,N,111_ENT1,75,2,2013-06-18
2013-06-18 03:00:00,N,111_ENT1,50,3,2013-06-18
2013-06-18 04:00:00,N,111_ENT1,65,4,2013-06-18
2013-06-18 05:00:00,N,111_ENT1,162,5,2013-06-18
2013-06-18 06:00:00,N,111_ENT1,589,6,2013-06-18
2013-06-18 07:00:00,N,111_ENT1,709,7,2013-06-18
2013-06-18 08:00:00,N,111_ENT1,672,8,2013-06-18
2013-06-18 09:00:00,N,111_ENT1,540,9,2013-06-18
2013-06-18 10:00:00,N,111_ENT1,602,10,2013-06-18
2013-06-18 11:00:00,N,111_ENT1,525,11,2013-06-18
2013-06-18 12:00:00,N,111_ENT1,522,12,2013-06-18
2013-06-18 13:00:00,N,111_ENT1,597,13,2013-06-18
2013-06-18 14:00:00,N,111_ENT1,628,14,2013-06-18
2013-06-18 15:00:00,N,111_ENT1,602,15,2013-06-18
2013-06-18 16:00:00,N,111_ENT1,646,16,2013-06-18
2013-06-18 17:00:00,N,111_ENT1,539,17,2013-06-18
2013-06-18 18:00:00,N,111_ENT1,575,18,2013-06-18
2013-06-18 19:00:00,N,111_ENT1,564,19,2013-06-18
2013-06-18 20:00:00,N,111_ENT1,498,20,2013-06-18
2013-06-18 21:00:00,N,111_ENT1,482,21,2013-06-18
2013-06-18 22:00:00,N,111_ENT1,512,22,2013-06-18
2013-06-18 23:00:00,N,111_ENT1,291,23,2013-06-18
2013-06-18 01:00:00,N,HALS_EXIT1,133,1,2013-06-18
2013-06-18 02:00:00,N,HALS_EXIT1,53,2,2013-06-18
2013-06-18 03:00:00,N,HALS_EXIT1,47,3,2013-06-18
2013-06-18 04:00:00,N,HALS_EXIT1,38,4,2013-06-18
2013-06-18 05:00:00,N,HALS_EXIT1,43,5,2013-06-18
2013-06-18 06:00:00,N,HALS_EXIT1,115,6,2013-06-18
2013-06-18 07:00:00,N,HALS_EXIT1,185,7,2013-06-18
2013-06-18 08:00:00,N,HALS_EXIT1,283,8,2013-06-18
2013-06-18 09:00:00,N,HALS_EXIT1,464,9,2013-06-18
2013-06-18 10:00:00,N,HALS_EXIT1,400,10,2013-06-18
2013-06-18 11:00:00,N,HALS_EXIT1,334,11,2013-06-18
2013-06-18 12:00:00,N,HALS_EXIT1,356,12,2013-06-18
2013-06-18 13:00:00,N,HALS_EXIT1,409,13,2013-06-18
2013-06-18 14:00:00,N,HALS_EXIT1,386,14,2013-06-18
2013-06-18 15:00:00,N,HALS_EXIT1,391,15,2013-06-18
2013-06-18 16:00:00,N,HALS_EXIT1,449,16,2013-06-18
2013-06-18 17:00:00,N,HALS_EXIT1,441,17,2013-06-18
2013-06-18 18:00:00,N,HALS_EXIT1,472,18,2013-06-18
2013-06-18 19:00:00,N,HALS_EXIT1,476,19,2013-06-18
2013-06-18 20:00:00,N,HALS_EXIT1,394,20,2013-06-18
2013-06-18 21:00:00,N,HALS_EXIT1,312,21,2013-06-18
2013-06-18 22:00:00,N,HALS_EXIT1,290,22,2013-06-18
2013-06-18 23:00:00,N,HALS_EXIT1,186,23,2013-06-18
2013-06-18 01:00:00,N,HALS_*ENT,0,1,2013-06-18
2013-06-18 02:00:00,N,HALS_*ENT,0,2,2013-06-18
2013-06-18 03:00:00,N,HALS_*ENT,0,3,2013-06-18
2013-06-18 04:00:00,N,HALS_*ENT,0,4,2013-06-18
2013-06-18 05:00:00,N,HALS_*ENT,0,5,2013-06-18
2013-06-18 06:00:00,N,HALS_*ENT,0,6,2013-06-18
2013-06-18 07:00:00,N,HALS_*ENT,0,7,2013-06-18
2013-06-18 08:00:00,N,HALS_*ENT,0,8,2013-06-18
2013-06-18 09:00:00,N,HALS_*ENT,0,9,2013-06-18
2013-06-18 10:00:00,N,HALS_*ENT,0,10,2013-06-18
2013-06-18 11:00:00,N,HALS_*ENT,0,11,2013-06-18
2013-06-18 12:00:00,N,HALS_*ENT,0,12,2013-06-18
2013-06-18 13:00:00,N,HALS_*ENT,0,13,2013-06-18
2013-06-18 14:00:00,N,HALS_*ENT,0,14,2013-06-18
2013-06-18 15:00:00,N,HALS_*ENT,0,15,2013-06-18
2013-06-18 16:00:00,N,HALS_*ENT,0,16,2013-06-18
2013-06-18 17:00:00,N,HALS_*ENT,0,17,2013-06-18
2013-06-18 18:00:00,N,HALS_*ENT,0,18,2013-06-18
2013-06-18 19:00:00,N,HALS_*ENT,0,19,2013-06-18
2013-06-18 20:00:00,N,HALS_*ENT,0,20,2013-06-18
2013-06-18 21:00:00,N,HALS_*ENT,0,21,2013-06-18
2013-06-18 22:00:00,N,HALS_*ENT,0,22,2013-06-18
2013-06-18 23:00:00,N,HALS_*ENT,0,23,2013-06-18
2013-06-18 01:00:00,N,HALS_L1,0,1,2013-06-18
2013-06-18 02:00:00,N,HALS_L1,0,2,2013-06-18
2013-06-18 03:00:00,N,HALS_L1,0,3,2013-06-18
2013-06-18 04:00:00,N,HALS_L1,0,4,2013-06-18
2013-06-18 05:00:00,N,HALS_L1,0,5,2013-06-18
2013-06-18 06:00:00,N,HALS_L1,0,6,2013-06-18
2013-06-18 07:00:00,N,HALS_L1,0,7,2013-06-18
2013-06-18 08:00:00,N,HALS_L1,0,8,2013-06-18
2013-06-18 09:00:00,N,HALS_L1,0,9,2013-06-18
2013-06-18 10:00:00,N,HALS_L1,0,10,2013-06-18
2013-06-18 11:00:00,N,HALS_L1,0,11,2013-06-18
2013-06-18 12:00:00,N,HALS_L1,0,12,2013-06-18
2013-06-18 13:00:00,N,HALS_L1,0,13,2013-06-18
2013-06-18 14:00:00,N,HALS_L1,0,14,2013-06-18
2013-06-18 15:00:00,N,HALS_L1,0,15,2013-06-18
2013-06-18 16:00:00,N,HALS_L1,0,16,2013-06-18
2013-06-18 17:00:00,N,HALS_L1,0,17,2013-06-18
2013-06-18 18:00:00,N,HALS_L1,0,18,2013-06-18
2013-06-18 19:00:00,N,HALS_L1,0,19,2013-06-18
2013-06-18 20:00:00,N,HALS_L1,0,20,2013-06-18
2013-06-18 21:00:00,N,HALS_L1,0,21,2013-06-18
2013-06-18 22:00:00,N,HALS_L1,0,22,2013-06-18
2013-06-18 23:00:00,N,HALS_L1,0,23,2013-06-18
2013-06-18 01:00:00,N,HALS_L2,0,1,2013-06-18
2013-06-18 02:00:00,N,HALS_L2,0,2,2013-06-18
2013-06-18 03:00:00,N,HALS_L2,0,3,2013-06-18
2013-06-18 04:00:00,N,HALS_L2,0,4,2013-06-18
2013-06-18 05:00:00,N,HALS_L2,0,5,2013-06-18
2013-06-18 06:00:00,N,HALS_L2,0,6,2013-06-18
2013-06-18 07:00:00,N,HALS_L2,0,7,2013-06-18
2013-06-18 08:00:00,N,HALS_L2,0,8,2013-06-18
2013-06-18 09:00:00,N,HALS_L2,0,9,2013-06-18
2013-06-18 10:00:00,N,HALS_L2,0,10,2013-06-18
2013-06-18 11:00:00,N,HALS_L2,0,11,2013-06-18
2013-06-18 12:00:00,N,HALS_L2,0,12,2013-06-18
2013-06-18 13:00:00,N,HALS_L2,0,13,2013-06-18
2013-06-18 14:00:00,N,HALS_L2,0,14,2013-06-18
2013-06-18 15:00:00,N,HALS_L2,0,15,2013-06-18
2013-06-18 16:00:00,N,HALS_L2,0,16,2013-06-18
2013-06-18 17:00:00,N,HALS_L2,0,17,2013-06-18
2013-06-18 18:00:00,N,HALS_L2,0,18,2013-06-18
2013-06-18 19:00:00,N,HALS_L2,0,19,2013-06-18
2013-06-18 20:00:00,N,HALS_L2,0,20,2013-06-18
2013-06-18 21:00:00,N,HALS_L2,0,21,2013-06-18
2013-06-18 22:00:00,N,HALS_L2,0,22,2013-06-18
2013-06-18 23:00:00,N,HALS_L2,0,23,2013-06-18
2013-06-18 01:00:00,N,HALS_L3,0,1,2013-06-18
2013-06-18 02:00:00,N,HALS_L3,0,2,2013-06-18
2013-06-18 03:00:00,N,HALS_L3,0,3,2013-06-18
2013-06-18 04:00:00,N,HALS_L3,0,4,2013-06-18
2013-06-18 05:00:00,N,HALS_L3,0,5,2013-06-18
2013-06-18 06:00:00,N,HALS_L3,0,6,2013-06-18
2013-06-18 07:00:00,N,HALS_L3,0,7,2013-06-18
2013-06-18 08:00:00,N,HALS_L3,0,8,2013-06-18
2013-06-18 09:00:00,N,HALS_L3,0,9,2013-06-18
2013-06-18 10:00:00,N,HALS_L3,0,10,2013-06-18
2013-06-18 11:00:00,N,HALS_L3,0,11,2013-06-18
2013-06-18 12:00:00,N,HALS_L3,0,12,2013-06-18
2013-06-18 13:00:00,N,HALS_L3,0,13,2013-06-18
2013-06-18 14:00:00,N,HALS_L3,0,14,2013-06-18
2013-06-18 15:00:00,N,HALS_L3,0,15,2013-06-18
2013-06-18 16:00:00,N,HALS_L3,0,16,2013-06-18
2013-06-18 17:00:00,N,HALS_L3,0,17,2013-06-18
2013-06-18 18:00:00,N,HALS_L3,0,18,2013-06-18
2013-06-18 19:00:00,N,HALS_L3,0,19,2013-06-18
2013-06-18 20:00:00,N,HALS_L3,0,20,2013-06-18
2013-06-18 21:00:00,N,HALS_L3,0,21,2013-06-18
2013-06-18 22:00:00,N,HALS_L3,0,22,2013-06-18
2013-06-18 23:00:00,N,HALS_L3,0,23,2013-06-18
2013-06-18 01:00:00,N,57FD_EXIT1,0,1,2013-06-18
2013-06-18 02:00:00,N,57FD_EXIT1,0,2,2013-06-18
2013-06-18 03:00:00,N,57FD_EXIT1,0,3,2013-06-18
2013-06-18 04:00:00,N,57FD_EXIT1,0,4,2013-06-18
2013-06-18 05:00:00,N,57FD_EXIT1,0,5,2013-06-18
2013-06-18 06:00:00,N,57FD_EXIT1,0,6,2013-06-18
2013-06-18 07:00:00,N,57FD_EXIT1,0,7,2013-06-18
2013-06-18 08:00:00,N,57FD_EXIT1,0,8,2013-06-18
2013-06-18 09:00:00,N,57FD_EXIT1,0,9,2013-06-18
2013-06-18 10:00:00,N,57FD_EXIT1,0,10,2013-06-18
2013-06-18 11:00:00,N,57FD_EXIT1,0,11,2013-06-18
2013-06-18 12:00:00,N,57FD_EXIT1,0,12,2013-06-18
2013-06-18 13:00:00,N,57FD_EXIT1,0,13,2013-06-18
2013-06-18 14:00:00,N,57FD_EXIT1,0,14,2013-06-18
2013-06-18 15:00:00,N,57FD_EXIT1,0,15,2013-06-18
2013-06-18 16:00:00,N,57FD_EXIT1,0,16,2013-06-18
2013-06-18 17:00:00,N,57FD_EXIT1,0,17,2013-06-18
2013-06-18 18:00:00,N,57FD_EXIT1,0,18,2013-06-18
2013-06-18 19:00:00,N,57FD_EXIT1,0,19,2013-06-18
2013-06-18 20:00:00,N,57FD_EXIT1,0,20,2013-06-18
2013-06-18 21:00:00,N,57FD_EXIT1,0,21,2013-06-18
